,userId,movieId,rating,timestamp
254,2.0,106782.0,5.0,1445714966
255,2.0,109487.0,3.0,1445715145
256,2.0,112552.0,4.0,1445714882
257,2.0,114060.0,2.0,1445715276
258,2.0,115713.0,3.5,1445714854
259,2.0,122882.0,5.0,1445715272
260,2.0,131724.0,5.0,1445714851
300,4.0,21.0,3.0,986935199
301,4.0,32.0,2.0,945173447
302,4.0,45.0,3.0,986935047
303,4.0,47.0,2.0,945173425
304,4.0,52.0,3.0,964622786
305,4.0,58.0,3.0,964538444
306,4.0,106.0,4.0,986848784
307,4.0,125.0,5.0,964622758
308,4.0,126.0,1.0,986848920
309,4.0,162.0,5.0,945078571
310,4.0,171.0,3.0,945078428
311,4.0,176.0,5.0,964622565
312,4.0,190.0,2.0,945079259
313,4.0,215.0,5.0,945079078
314,4.0,222.0,1.0,945629040
315,4.0,232.0,5.0,964622684
316,4.0,235.0,2.0,945173513
317,4.0,247.0,3.0,986848894
318,4.0,260.0,5.0,945079259
319,4.0,265.0,5.0,964538468
320,4.0,296.0,1.0,945173350
321,4.0,319.0,5.0,945079182
322,4.0,342.0,5.0,964538500
323,4.0,345.0,4.0,945629063
324,4.0,348.0,4.0,964622786
325,4.0,351.0,3.0,986934901
326,4.0,357.0,3.0,964623306
327,4.0,368.0,4.0,945078690
328,4.0,417.0,2.0,945078467
329,4.0,441.0,1.0,986934915
330,4.0,450.0,2.0,986848828
331,4.0,457.0,5.0,945079259
332,4.0,475.0,5.0,945174290
333,4.0,492.0,5.0,945079872
334,4.0,509.0,1.0,945079106
335,4.0,538.0,5.0,945078636
336,4.0,539.0,1.0,964538832
337,4.0,553.0,2.0,945079301
338,4.0,588.0,4.0,945079670
339,4.0,593.0,5.0,964539986
340,4.0,595.0,3.0,986848609
341,4.0,599.0,2.0,945078587
342,4.0,608.0,5.0,964540008
343,4.0,648.0,3.0,945079906
344,4.0,708.0,4.0,986935230
345,4.0,759.0,3.0,945078601
346,4.0,800.0,4.0,945079106
347,4.0,892.0,4.0,964622714
348,4.0,898.0,5.0,964623347
349,4.0,899.0,4.0,945079653
350,4.0,902.0,4.0,945078446
351,4.0,904.0,4.0,945079837
352,4.0,908.0,5.0,945173902
353,4.0,910.0,5.0,945173989
354,4.0,912.0,5.0,945173902
355,4.0,914.0,5.0,945079670
356,4.0,919.0,5.0,945079521
357,4.0,920.0,5.0,945173602
358,4.0,930.0,5.0,964538571
359,4.0,937.0,3.0,986849085
360,4.0,1025.0,4.0,945079232
361,4.0,1046.0,5.0,945173654
362,4.0,1057.0,3.0,964540578
363,4.0,1060.0,2.0,986934819
364,4.0,1073.0,4.0,945079483
365,4.0,1077.0,5.0,945173692
366,4.0,1079.0,2.0,945078946
367,4.0,1080.0,5.0,986934696
368,4.0,1084.0,5.0,945079259
369,4.0,1086.0,5.0,964539723
370,4.0,1094.0,3.0,964538500
371,4.0,1103.0,5.0,964539723
372,4.0,1136.0,5.0,986934625
373,4.0,1179.0,4.0,964539180
374,4.0,1183.0,1.0,964778513
375,4.0,1188.0,5.0,964538500
376,4.0,1196.0,5.0,964538763
377,4.0,1197.0,5.0,964538763
378,4.0,1198.0,3.0,964538728
379,4.0,1199.0,2.0,945078967
380,4.0,1203.0,5.0,945174025
381,4.0,1211.0,1.0,964539205
382,4.0,1213.0,4.0,945079729
383,4.0,1219.0,4.0,964539961
384,4.0,1225.0,4.0,964539326
385,4.0,1250.0,5.0,945174008
386,4.0,1259.0,4.0,964538728
387,4.0,1265.0,4.0,964622684
388,4.0,1266.0,4.0,986849037
389,4.0,1279.0,2.0,986934832
390,4.0,1282.0,5.0,945079653
391,4.0,1283.0,5.0,945078690
392,4.0,1288.0,4.0,945079653
393,4.0,1291.0,4.0,964538763
394,4.0,1304.0,3.0,945078467
395,4.0,1391.0,1.0,945173766
396,4.0,1449.0,5.0,945079767
397,4.0,1466.0,4.0,945173492
398,4.0,1500.0,4.0,964622830
399,4.0,1517.0,4.0,945079790
400,4.0,1580.0,3.0,986935244
401,4.0,1597.0,1.0,945079906
402,4.0,1617.0,2.0,945079837
403,4.0,1641.0,4.0,964622758
404,4.0,1704.0,1.0,945629015
405,4.0,1719.0,4.0,945079956
406,4.0,1732.0,4.0,945079889
407,4.0,1733.0,5.0,945079143
408,4.0,1734.0,3.0,964539357
409,4.0,1834.0,5.0,945174134
410,4.0,1860.0,2.0,986849001
411,4.0,1883.0,4.0,964622642
412,4.0,1885.0,3.0,964622617
413,4.0,1892.0,2.0,964539431
414,4.0,1895.0,4.0,945629179
415,4.0,1907.0,3.0,964540505
416,4.0,1914.0,4.0,964622714
417,4.0,1916.0,1.0,986934786
418,4.0,1923.0,3.0,986934870
419,4.0,1947.0,5.0,945079653
420,4.0,1966.0,2.0,964622684
421,4.0,1967.0,5.0,945078967
422,4.0,1968.0,4.0,986934786
423,4.0,2019.0,2.0,945078690
424,4.0,2076.0,4.0,945079052
425,4.0,2078.0,5.0,945079521
426,4.0,2109.0,4.0,986935016
427,4.0,2145.0,3.0,986935328
428,4.0,2150.0,5.0,986934738
429,4.0,2174.0,5.0,964539855
430,4.0,2186.0,5.0,945174008
431,4.0,2203.0,4.0,945079729
432,4.0,2204.0,5.0,964540008
433,4.0,2282.0,1.0,945629238
434,4.0,2324.0,1.0,964622590
435,4.0,2336.0,2.0,964538964
436,4.0,2351.0,4.0,945078467
437,4.0,2359.0,4.0,964622590
438,4.0,2390.0,5.0,945079164
439,4.0,2395.0,3.0,964623306
440,4.0,2406.0,4.0,986935302
441,4.0,2467.0,4.0,945079858
442,4.0,2571.0,1.0,945173385
443,4.0,2583.0,5.0,945078863
444,4.0,2599.0,5.0,964622684
445,4.0,2628.0,1.0,986848894
446,4.0,2683.0,4.0,945079790
447,4.0,2692.0,5.0,945079013
448,4.0,2712.0,2.0,945078542
449,4.0,2762.0,4.0,964539986
450,4.0,2763.0,1.0,964778621
451,4.0,2770.0,2.0,945173553
452,4.0,2791.0,5.0,964539628
453,4.0,2843.0,5.0,945078814
454,4.0,2858.0,5.0,964539140
455,4.0,2874.0,4.0,986935016
456,4.0,2921.0,4.0,945078708
457,4.0,2926.0,5.0,986934870
458,4.0,2959.0,2.0,945078528
459,4.0,2973.0,2.0,945078946
460,4.0,2997.0,4.0,986848610
461,4.0,3033.0,4.0,986936200
462,4.0,3044.0,5.0,945079920
463,4.0,3060.0,4.0,986934884
464,4.0,3079.0,3.0,964778197
465,4.0,3083.0,5.0,964622487
466,4.0,3160.0,4.0,964539121
467,4.0,3175.0,1.0,964538930
468,4.0,3176.0,4.0,964539771
469,4.0,3204.0,4.0,964539828
470,4.0,3255.0,4.0,964623306
471,4.0,3317.0,4.0,986934498
472,4.0,3358.0,3.0,964622758
473,4.0,3365.0,5.0,964538329
474,4.0,3386.0,4.0,964539395
475,4.0,3408.0,4.0,986849238
476,4.0,3481.0,2.0,964538243
477,4.0,3489.0,1.0,986848908
478,4.0,3508.0,5.0,964538351
479,4.0,3538.0,2.0,986849212
480,4.0,3591.0,1.0,986935199
481,4.0,3788.0,3.0,964539085
482,4.0,3809.0,3.0,986936207
483,4.0,3851.0,5.0,986849180
484,4.0,3897.0,4.0,986934465
485,4.0,3911.0,3.0,986849149
486,4.0,3967.0,4.0,986849164
487,4.0,3996.0,4.0,986849130
488,4.0,4002.0,3.0,986934819
489,4.0,4014.0,1.0,986849254
490,4.0,4020.0,3.0,986848856
491,4.0,4021.0,4.0,986849180
492,4.0,4027.0,3.0,986849201
493,4.0,4029.0,3.0,986849226
494,4.0,4033.0,4.0,986849149
495,4.0,4034.0,5.0,986848753
496,4.0,4074.0,3.0,986848665
497,4.0,4121.0,4.0,986934901
498,4.0,4144.0,3.0,986848685
499,4.0,4166.0,3.0,986848700
500,4.0,4226.0,2.0,1007569424
501,4.0,4239.0,5.0,986848685
502,4.0,4246.0,4.0,1007574542
503,4.0,4252.0,3.0,1007569465
504,4.0,4260.0,2.0,1007569424
505,4.0,4273.0,4.0,1007574470
506,4.0,4308.0,1.0,1007569465
507,4.0,4347.0,4.0,1007569586
508,4.0,4381.0,3.0,1007574509
509,4.0,4641.0,1.0,1007569586
510,4.0,4741.0,3.0,1007574532
511,4.0,4765.0,5.0,1007569445
512,4.0,4881.0,3.0,1007569445
513,4.0,4896.0,4.0,1007574532
514,4.0,4902.0,4.0,1007569465
515,4.0,4967.0,5.0,1007569424
516,5.0,1.0,4.0,847434962
517,5.0,21.0,4.0,847435238
518,5.0,34.0,4.0,847434881
519,5.0,36.0,4.0,847435292
520,5.0,39.0,3.0,847434961
521,5.0,50.0,4.0,847434881
522,5.0,58.0,5.0,847435238
523,5.0,110.0,4.0,847434880
524,5.0,150.0,3.0,847434748
525,5.0,153.0,3.0,847434802
526,5.0,232.0,4.0,847435292
527,5.0,247.0,5.0,847435337
528,5.0,253.0,3.0,847435292
529,5.0,261.0,4.0,847435238
530,5.0,265.0,3.0,847435129
531,5.0,266.0,1.0,847435311
532,5.0,290.0,5.0,847435311
533,5.0,296.0,5.0,847434748
534,5.0,300.0,3.0,847435337
535,5.0,316.0,2.0,847434832
536,5.0,318.0,3.0,847434880
537,5.0,344.0,3.0,847434802
538,5.0,349.0,3.0,847434832
539,5.0,357.0,2.0,847435238
540,5.0,364.0,3.0,847434882
541,5.0,367.0,4.0,847435129
542,5.0,380.0,2.0,847434748
543,5.0,410.0,3.0,847435292
544,5.0,457.0,4.0,847434801
545,5.0,474.0,4.0,847435337
546,5.0,475.0,5.0,847435311
547,5.0,515.0,3.0,847435129
548,5.0,527.0,5.0,847434960
549,5.0,531.0,4.0,847435258
550,5.0,534.0,3.0,847435311
551,5.0,588.0,4.0,847434801
552,5.0,589.0,3.0,847435258
553,5.0,590.0,5.0,847434747
554,5.0,592.0,3.0,847434747
555,5.0,594.0,5.0,847435238
556,5.0,595.0,5.0,847434832
557,5.0,596.0,5.0,847435292
558,5.0,597.0,3.0,847434962
559,5.0,608.0,3.0,847435258
560,6.0,2.0,4.0,845553522
561,6.0,3.0,5.0,845554296
562,6.0,4.0,3.0,845554349
563,6.0,5.0,5.0,845553938
564,6.0,6.0,4.0,845553757
565,6.0,7.0,4.0,845554264
566,6.0,8.0,3.0,845555281
567,6.0,10.0,3.0,845553253
568,6.0,11.0,4.0,845553489
569,6.0,13.0,3.0,845555588
570,6.0,15.0,4.0,845554505
571,6.0,16.0,4.0,845553819
572,6.0,17.0,4.0,845553559
573,6.0,19.0,2.0,845553382
574,6.0,21.0,2.0,845553382
575,6.0,22.0,5.0,845553875
576,6.0,24.0,4.0,845554397
577,6.0,25.0,3.0,845553695
578,6.0,26.0,4.0,845555362
579,6.0,27.0,3.0,845555402
580,6.0,31.0,3.0,845553819
581,6.0,32.0,4.0,845553426
582,6.0,34.0,4.0,845553354
583,6.0,36.0,5.0,845553726
584,6.0,41.0,4.0,845554962
585,6.0,43.0,4.0,845555607
586,6.0,45.0,3.0,845553907
587,6.0,46.0,4.0,845554551
588,6.0,47.0,4.0,845553317
589,6.0,50.0,1.0,845553381
590,6.0,54.0,4.0,845555402
591,6.0,60.0,4.0,845554263
592,6.0,61.0,4.0,845555454
593,6.0,62.0,4.0,845553660
594,6.0,65.0,3.0,845555070
595,6.0,66.0,3.0,845555151
596,6.0,76.0,4.0,845555317
597,6.0,79.0,3.0,845554907
598,6.0,86.0,5.0,845556131
599,6.0,87.0,3.0,845555300
600,6.0,88.0,2.0,845555694
601,6.0,89.0,4.0,845555124
602,6.0,92.0,4.0,845555454
603,6.0,93.0,4.0,845554584
604,6.0,95.0,4.0,845553559
605,6.0,100.0,3.0,845555151
606,6.0,102.0,1.0,845555436
607,6.0,104.0,4.0,845554349
608,6.0,105.0,3.0,845553757
609,6.0,110.0,5.0,845553283
610,6.0,112.0,4.0,845553994
611,6.0,113.0,3.0,845556257
612,6.0,126.0,3.0,845555342
613,6.0,135.0,3.0,845554987
614,6.0,140.0,3.0,845555024
615,6.0,141.0,4.0,845553586
616,6.0,145.0,4.0,845553966
617,6.0,146.0,4.0,845555607
618,6.0,150.0,4.0,845553110
619,6.0,151.0,4.0,845553586
620,6.0,153.0,3.0,845553146
621,6.0,158.0,4.0,845553660
622,6.0,159.0,3.0,845555006
623,6.0,160.0,5.0,845553457
624,6.0,161.0,3.0,845553253
625,6.0,163.0,3.0,845553907
626,6.0,165.0,3.0,845553146
627,6.0,168.0,5.0,845553695
628,6.0,170.0,3.0,845554263
629,6.0,171.0,3.0,845555402
630,6.0,174.0,3.0,845554479
631,6.0,177.0,3.0,845554931
632,6.0,179.0,1.0,845555362
633,6.0,180.0,2.0,845555006
634,6.0,181.0,3.0,845553938
635,6.0,185.0,3.0,845553283
636,6.0,186.0,3.0,845553619
637,6.0,189.0,3.0,845556241
638,6.0,191.0,2.0,845554931
639,6.0,195.0,4.0,845554455
640,6.0,196.0,3.0,845553586
641,6.0,201.0,3.0,845556290
642,6.0,204.0,3.0,845553619
643,6.0,205.0,3.0,845555477
644,6.0,207.0,4.0,845554024
645,6.0,208.0,3.0,845553253
646,6.0,209.0,3.0,845556106
647,6.0,210.0,4.0,845556310
648,6.0,212.0,4.0,845556181
649,6.0,216.0,4.0,845554099
650,6.0,217.0,3.0,845555382
651,6.0,218.0,2.0,845553994
652,6.0,219.0,3.0,845556131
653,6.0,222.0,4.0,845554024
654,6.0,224.0,3.0,845553794
655,6.0,225.0,4.0,845553381
656,6.0,230.0,5.0,845553966
657,6.0,231.0,3.0,845553174
658,6.0,234.0,2.0,845554176
659,6.0,236.0,4.0,845553559
660,6.0,237.0,4.0,845553875
661,6.0,239.0,3.0,845554987
662,6.0,240.0,3.0,845555571
663,6.0,243.0,3.0,845555588
664,6.0,248.0,5.0,845554263
665,6.0,250.0,4.0,845555588
666,6.0,251.0,3.0,845556257
667,6.0,252.0,4.0,845553619
668,6.0,253.0,3.0,845553283
669,6.0,254.0,3.0,845555655
670,6.0,256.0,3.0,845553726
671,6.0,257.0,5.0,845554176
672,6.0,258.0,3.0,845555172
673,6.0,261.0,4.0,845553695
674,6.0,262.0,5.0,845554551
675,6.0,265.0,3.0,845553726
676,6.0,266.0,3.0,845553457
677,6.0,267.0,3.0,845554376
678,6.0,270.0,3.0,845555172
679,6.0,271.0,4.0,845555249
680,6.0,273.0,3.0,845553875
681,6.0,274.0,4.0,845555151
682,6.0,276.0,4.0,845553907
683,6.0,277.0,5.0,845553844
684,6.0,279.0,3.0,845555436
685,6.0,281.0,4.0,845554320
686,6.0,282.0,3.0,845553522
687,6.0,288.0,2.0,845553283
688,6.0,289.0,3.0,845554455
689,6.0,291.0,3.0,845555571
690,6.0,292.0,4.0,845553253
691,6.0,293.0,3.0,845553660
692,6.0,296.0,2.0,845553110
693,6.0,302.0,3.0,845555436
694,6.0,303.0,3.0,845554099
695,6.0,304.0,4.0,845555546
696,6.0,310.0,3.0,845556119
697,6.0,312.0,1.0,845555151
698,6.0,313.0,3.0,845555546
699,6.0,314.0,5.0,845554603
700,6.0,315.0,4.0,845553522
701,6.0,316.0,5.0,845553174
702,6.0,317.0,4.0,845553457
703,6.0,318.0,5.0,845553200
704,6.0,327.0,1.0,845554062
705,6.0,329.0,4.0,845553200
706,6.0,330.0,3.0,845555071
707,6.0,332.0,3.0,845555046
708,6.0,333.0,5.0,845553757
709,6.0,336.0,3.0,845556223
710,6.0,337.0,5.0,845553586
711,6.0,339.0,4.0,845553253
712,6.0,340.0,4.0,845555265
713,6.0,342.0,3.0,845553938
714,6.0,343.0,3.0,845555172
715,6.0,344.0,3.0,845553146
716,6.0,347.0,3.0,845555300
717,6.0,348.0,3.0,845553938
718,6.0,349.0,5.0,845553146
719,6.0,350.0,5.0,845553489
720,6.0,351.0,4.0,845554455
721,6.0,352.0,3.0,845555382
722,6.0,353.0,4.0,845553726
723,6.0,354.0,4.0,845555402
724,6.0,355.0,4.0,845553819
725,6.0,356.0,5.0,845553200
726,6.0,357.0,3.0,845553457
727,6.0,358.0,3.0,845555265
728,6.0,359.0,3.0,845556412
729,6.0,360.0,3.0,845555094
730,6.0,361.0,4.0,845554376
731,6.0,362.0,3.0,845553994
732,6.0,364.0,5.0,845553317
733,6.0,366.0,3.0,845554962
734,6.0,367.0,4.0,845553317
735,6.0,368.0,5.0,845553726
736,6.0,370.0,4.0,845553794
737,6.0,371.0,3.0,845554141
738,6.0,374.0,3.0,845554296
739,6.0,377.0,5.0,845553317
740,6.0,378.0,3.0,845554987
741,6.0,380.0,4.0,845553110
742,6.0,381.0,3.0,845553994
743,6.0,382.0,3.0,845554397
744,6.0,383.0,3.0,845554320
745,6.0,405.0,3.0,845554603
746,6.0,410.0,3.0,845553354
747,6.0,412.0,3.0,845554505
748,6.0,415.0,4.0,845554420
749,6.0,416.0,3.0,845554962
750,6.0,419.0,3.0,845554224
751,6.0,426.0,3.0,845554551
752,6.0,432.0,5.0,845553489
753,6.0,434.0,4.0,845553200
754,6.0,435.0,3.0,845553489
755,6.0,437.0,3.0,845554505
756,6.0,440.0,4.0,845553457
757,6.0,445.0,3.0,845555124
758,6.0,450.0,4.0,845555024
759,6.0,454.0,4.0,845553283
760,6.0,455.0,3.0,845554062
761,6.0,457.0,5.0,845553174
762,6.0,458.0,3.0,845555546
763,6.0,460.0,3.0,845555281
764,6.0,466.0,2.0,845553844
765,6.0,468.0,4.0,845553907
766,6.0,469.0,4.0,845555477
767,6.0,472.0,3.0,845555632
768,6.0,474.0,4.0,845553522
769,6.0,475.0,4.0,845554099
770,6.0,477.0,4.0,845554141
771,6.0,480.0,5.0,845553200
772,6.0,485.0,3.0,845553794
773,6.0,489.0,3.0,845554505
774,6.0,490.0,3.0,845554584
775,6.0,491.0,4.0,845554141
776,6.0,493.0,3.0,845555172
777,6.0,494.0,3.0,845554176
778,6.0,497.0,3.0,845553819
779,6.0,500.0,5.0,845553354
780,6.0,502.0,3.0,845554455
781,6.0,505.0,3.0,845555317
782,6.0,508.0,4.0,845553586
783,6.0,509.0,3.0,845553522
784,6.0,510.0,3.0,845555546
785,6.0,515.0,4.0,845553794
786,6.0,516.0,4.0,845554908
787,6.0,520.0,3.0,845553844
788,6.0,524.0,3.0,845554479
789,6.0,527.0,3.0,845553426
790,6.0,531.0,3.0,845554296
791,6.0,532.0,3.0,845554224
